record_scope,service,kind,region,resource_id,arn,name,july_cost_usd,lifecycle_status,provider_state,owner_stack,owner_stack_status,owner_cluster,classification_evidence,classification_confidence
billed_history,EC2 - Other,instance,unknown,i-06aa720bf59b39a0e,,,0.00341927,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0d6e0c48406a13c7c,,,0.0034192,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0875d74a342509650,,,0.00341913,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-04618182d785f8d9a,,,0.00341901,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0fb1a3c0c0e660bef,,,0.00341887,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-04ab159652235ed69,,,0.00341884,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00e46d9e62274757e,,,0.0034188,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0a05928614a463d8f,,,0.00341878,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-044df0387846ef1e1,,,0.00341876,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0e2d466fa7482e994,,,0.00341859,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02324dfdf73feb158,,,0.00341839,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0f0de6aaf6fb92514,,,0.00341829,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-07cdccfd96e09fa81,,,0.00341823,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0e588899601f2004f,,,0.00341806,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-029f88155d131847c,,,0.00341805,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0b2786ee7a5d16162,,,0.00341805,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-093c342f26a2b2814,,,0.00341801,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02f3094bb81abf275,,,0.003418,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00afe0bdddec80e2a,,,0.00341792,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0fdeaf29de92716fb,,,0.00341792,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0422a32e1d8f1df1a,,,0.00341791,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-080eb169fc595d8d5,,,0.00341778,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0e15150dfed2748e9,,,0.00341775,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0be59a2eea6668765,,,0.00341773,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0e8cfbb72eb83d319,,,0.00341768,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0dc297ac1c1f26adf,,,0.00341767,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-07050a26b6332d3ee,,,0.00341741,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0012e19395a394448,,,0.00341736,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-054285d3e0fb10ff7,,,0.00341735,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0d0afd1d61ea8d4e4,,,0.00341734,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-05020f82e81ee35f8,,,0.00341732,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-05f1863c3adfa16a7,,,0.00341725,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0f5b325bd4fecdd22,,,0.00341722,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-011658daf72cb08f1,,,0.00341706,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0c5febb9869e85358,,,0.00341706,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-039d420ddcfb0ad46,,,0.00341688,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0a0b5d10a37ba5460,,,0.00341688,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-08a928523b75bf605,,,0.00341687,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-06607ef8cad037e34,,,0.00341678,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0a19a3154a937ec64,,,0.00341655,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0fb844f5520938abe,,,0.00341645,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0ad0b553d9a9a43a6,,,0.00341638,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0b40dd19f588506d9,,,0.00341637,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-08cf09c64c8c4b668,,,0.00341626,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0b9bb19e84b2a9b30,,,0.00341626,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02eb5719fd4b3c5c5,,,0.00341621,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-07089d6a3a7eec154,,,0.00341619,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-07b7d8622cdd37f36,,,0.00341594,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-04a843ebd963c7564,,,0.00341567,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0ae0729402156779a,,,0.00341532,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0c8636f3422c7ec61,,,0.00339651,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0abb7120540f903e2,,,0.00339382,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0b882d06cbe27392b,,,0.00336962,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0323689fe53ccfdd0,,,0.00336559,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-02544c2b54d66c400,,,0.0033629,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-042538a49b4f42025,,,0.00335618,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-06d4426c32fa45018,,,0.00335081,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0c3efbf8f2e9c7dff,,,0.00334812,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0da1d494fd7225f7e,,,0.0033414,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-012764dd465f7ef4d,,,0.00333602,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0a3f6ec4d7527eb64,,,0.00333602,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-04d34cee907b40f8f,,,0.00333468,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-066cb10f2eccfa8c6,,,0.00332258,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-06695e9a6ba1efbae,,,0.00332124,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-08ca02bec51fce70c,,,0.00331586,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-02a70fd679d79689b,,,0.00331317,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0fe2125eb9b70d8c0,,,0.00330383,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0f5bc3a853f3405fa,,,0.00328834,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-079496ec266c7b8e9,,,0.00327957,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0280bb8b15c1c9d50,,,0.00327554,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-06915ee63e9c59eae,,,0.00327419,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0fbdd6357a56e617b,,,0.0032379,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-09bc43f1f7c2debd1,,,0.00323118,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0ac31a3a6d9ec71ce,,,0.00322849,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-048bb7b5b617224a4,,,0.00322581,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-00d90a31b626ec86e,,,0.0032043,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-00824aabfbe630b03,,,0.00318011,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-09de7d9de6b6c300c,,,0.00316801,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-043373f13ac029b35,,,0.00315188,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0a31987163895376a,,,0.00314919,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-062549d1be0808add,,,0.00313038,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0888befe3439e86ed,,,0.00312769,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-04060f92bcc4ba648,,,0.003125,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-002a284e499729fd3,,,0.00311156,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-044196d57f3b2aa69,,,0.00310484,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0dacad66012e259ae,,,0.0030793,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-021481827b3beba0a,,,0.00307392,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0496edb7aacc31c0b,,,0.00307124,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-014e8c15e697f9852,,,0.00306452,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-027a91a0ef648e761,,,0.00299462,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0b2fd871f3248776c,,,0.00298522,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-09cb67b74283a029d,,,0.00298387,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0e3d7b35c0e2efa05,,,0.00297312,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-07faf2d107f95b038,,,0.00297177,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-04c280a310705eb23,,,0.0029664,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-05be9b7d39516e5dd,,,0.0029664,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0cdee5355cc9bb03e,,,0.00291532,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0b1125838ab2a253f,,,0.00291129,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0032c20e65f02f856,,,0.00290995,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-08d462a37654f2526,,,0.00286694,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-01abcedf68f96b9a0,,,0.00285215,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-02f8f24171da30e50,,,0.00284409,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-08b399eeffe99c4fa,,,0.00283468,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-03897d3ea9dcc4141,,,0.0028293,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0c4887dbac1c03de1,,,0.0028293,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-096557781fb1ce65f,,,0.00282258,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-09c547f14905aebf4,,,0.00281989,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-05ede4b430007858e,,,0.00280511,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-044a17c0e7213526b,,,0.00278091,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-05c9f5d824b7a6c24,,,0.00277957,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-07541042e0b48ce0d,,,0.00277957,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,Amazon Relational Database Service,db_cluster,us-west-2,cluster-rit4q5trwzhy6wvk7wvbpfmqam,arn:aws:rds:us-west-2:108782052779:cluster:cluster-rit4q5trwzhy6wvk7wvbpfmqam,,0.00277812,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-07c4bd7d47c4035e3,,,0.00276478,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-05438c9b2789c534b,,,0.00276344,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0d6d20a82bf67c775,,,0.00275403,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-080535948e95d7dff,,,0.00274866,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-06977e4db3a36804a,,,0.00274597,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0ad250378c26264c1,,,0.0027379,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-03da9b712dab6dbd0,,,0.00273656,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-05a57b3183f82fe82,,,0.00269489,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0b40546e63b4b46f7,,,0.00269355,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0021f445b2494b505,,,0.00268952,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-00b4f5f983882ad04,,,0.00268952,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0407fafca02994ae0,,,0.00268952,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0a0671235ff53f02b,,,0.00267339,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-08a955a6ab27322f8,,,0.00265591,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-02037618f4b9f2fbb,,,0.00263172,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0fdfb7e5257fcc8e5,,,0.00259677,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-03dec2fcb694235c7,,,0.00259005,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-00468ed2caed8ae0a,,,0.00258737,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0f12b31c326b96c3b,,,0.00258199,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0caeb0c97faa90ae7,,,0.00254704,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-037351fa7e1ef8837,,,0.0025457,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0d64df783a456eee2,,,0.00253898,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0ef1e907434ec77b0,,,0.00253763,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0b9fad492b5a0f262,,,0.0025336,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-05487cdc4c0b0b194,,,0.00253226,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-00cc80d53c5bdb1f4,,,0.00252688,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-03804b8aff8e77df8,,,0.00251478,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0a5ae38f17ff18542,,,0.00250134,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0938e9c417281322d,,,0.0025,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-01ee2084f1e275afd,,,0.00248118,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0e532c57df3e67641,,,0.00247984,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-019c92232c6b0b1f7,,,0.00247581,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-09c0df3a6d1ec857b,,,0.00246774,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0174ec1369e5a44ee,,,0.00246371,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0e54f61ec0def711d,,,0.00246102,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0796703910ce028f4,,,0.00245833,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0041679e64d5ec87b,,,0.00244556,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-02929b461c1265041,,,0.00244489,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-078f561a7f2039ceb,,,0.00243518,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0da18d8010bec87d4,,,0.00243414,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02a5aa2a1dc9343dd,,,0.00243283,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-088a7bd0e4f42695d,,,0.00243215,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0d0f2abd39468461b,,,0.00243145,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0b63c2e5b01dd6b58,,,0.00243011,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-028a169adf4e7e1ff,,,0.00242608,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0f65500ace069181e,,,0.00242339,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0787aed855b530df8,,,0.00241532,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0d63ebcbd8c237a53,,,0.00240457,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0e1e9ddb5ce345fa1,,,0.00236694,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0f07afe5edd4b1777,,,0.00236022,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0ef50c080704e49f9,,,0.00235484,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-04ca0b881b517016c,,,0.00235349,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-03ba116a068d72d73,,,0.00234946,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0a1240ea4f1bd7fae,,,0.00234409,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0b02b7920b7599c5f,,,0.00234409,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0dbf7aa1a8268b636,,,0.00231317,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0eff3073c994676bb,,,0.00229704,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-09fcf81a86a6401c6,,,0.00228763,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-038bc9fade46d6d41,,,0.00228629,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-025374553430f5a80,,,0.00228226,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-06eca37d9fd2187fc,,,0.00228091,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-03dd4c8031c895cec,,,0.00227554,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-01eb220cadf62335d,,,0.00227016,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-038399e879fb58546,,,0.00226478,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0dbba102e70523631,,,0.00225672,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-048626ad2e094615a,,,0.00225538,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-012e3a18602db750c,,,0.00225,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,volume,unknown,vol-0cd4643e849d4a91f,,,0.00225,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
