period_start,period_end,key,amount_usd,estimated
2026-02-20,2026-03-01,USE2-FreeComplianceCheck,0.0,False
2026-02-20,2026-03-01,USE2-FreeEventsAnalyzed,0.0,False
2026-02-20,2026-03-01,USE2-Lambda-Code-free-metering,0.0,False
2026-02-20,2026-03-01,USE2-Lambda-Standard-free-metering,0.0,False
2026-02-20,2026-03-01,USE2-OtherProduct:FreeFindingsIngestion-FreeTrial,0.0,False
2026-02-20,2026-03-01,USE2-Requests-Tier1,9.5e-05,False
2026-02-20,2026-03-01,USE2-Requests-Tier2,8.4e-06,False
2026-02-20,2026-03-01,USE2-Requests-Tier8,0.00081,False
2026-02-20,2026-03-01,USE2-SecurityHubProduct:FreeFindingsIngestion,0.0,False
2026-02-20,2026-03-01,USE2-Tables-Requests-Tier1,9e-05,False
2026-02-20,2026-03-01,USE2-TimedStorage-ByteHrs,1.26e-08,False
2026-02-20,2026-03-01,USW1-Catalog-Request,0.0,False
2026-02-20,2026-03-01,USW1-EC2-free-metering,0.0,False
2026-02-20,2026-03-01,USW1-ECR-free-metering,0.0,False
2026-02-20,2026-03-01,USW1-FreeComplianceCheck,0.0,False
2026-02-20,2026-03-01,USW1-FreeEventsAnalyzed,0.0,False
2026-02-20,2026-03-01,USW1-Lambda-Standard-free-metering,0.0,False
2026-02-20,2026-03-01,USW1-OtherProduct:FreeFindingsIngestion-FreeTrial,0.0,False
2026-02-20,2026-03-01,USW1-Requests-Tier1,0.0,False
2026-02-20,2026-03-01,USW1-Requests-Tier8,0.00081,False
2026-02-20,2026-03-01,USW1-SecurityHubProduct:FreeFindingsIngestion,0.0,False
2026-02-20,2026-03-01,USW1-Tables-Requests-Tier1,9.9e-05,False
2026-02-20,2026-03-01,USW2-AFS1-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-AFS1-AWS-Out-Bytes,8e-09,False
2026-02-20,2026-03-01,USW2-APN1-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-APN1-AWS-Out-Bytes,1.697e-07,False
2026-02-20,2026-03-01,USW2-APN2-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-APN2-AWS-Out-Bytes,5.409e-07,False
2026-02-20,2026-03-01,USW2-APS1-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-APS1-AWS-Out-Bytes,7.5323e-06,False
2026-02-20,2026-03-01,USW2-APS2-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-APS2-AWS-Out-Bytes,7.6187e-06,False
2026-02-20,2026-03-01,USW2-APS3-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-APS3-AWS-Out-Bytes,2.042e-07,False
2026-02-20,2026-03-01,USW2-APS4-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-AWSSecretsManager-Secrets,0.900164975,False
2026-02-20,2026-03-01,USW2-AWSSecretsManagerAPIRequest,0.000915,False
2026-02-20,2026-03-01,USW2-BoxUsage:m7i-flex.2xlarge,82.73664,False
2026-02-20,2026-03-01,USW2-BoxUsage:r7i.2xlarge,86.3695561176,False
2026-02-20,2026-03-01,USW2-BoxUsage:r7i.4xlarge,173.307708,False
2026-02-20,2026-03-01,USW2-BoxUsage:t3.micro,0.9535991088,False
2026-02-20,2026-03-01,USW2-CAN1-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-CAN1-AWS-Out-Bytes,7.4226e-06,False
2026-02-20,2026-03-01,USW2-CW:AlarmMonitorUsage,0.6449404706,False
2026-02-20,2026-03-01,USW2-CW:CompositeAlarmMonitorUsage,0.2436756054,False
