status	bucket	key	size	last_modified	error
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_57.fastq.gz	281409693	2026-05-26T17:54:47.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_58.fastq.gz	284752779	2026-05-26T17:54:48.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_59.fastq.gz	233764871	2026-05-26T17:54:40.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_6.fastq.gz	1070304628	2026-05-26T17:55:42.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_60.fastq.gz	219272991	2026-05-26T17:54:41.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_61.fastq.gz	245858761	2026-05-26T17:54:44.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_62.fastq.gz	184791593	2026-05-26T17:54:40.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_63.fastq.gz	180544157	2026-05-26T17:54:39.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_64.fastq.gz	179342756	2026-05-26T17:54:39.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_65.fastq.gz	119267389	2026-05-26T17:54:36.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_66.fastq.gz	96243090	2026-05-26T17:54:34.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_67.fastq.gz	109899433	2026-05-26T17:54:35.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_68.fastq.gz	88997069	2026-05-26T17:54:34.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_69.fastq.gz	90769330	2026-05-26T17:54:35.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_7.fastq.gz	1110366194	2026-05-26T17:55:51.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_70.fastq.gz	79638303	2026-05-26T17:54:35.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_71.fastq.gz	84101516	2026-05-26T17:54:36.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_72.fastq.gz	9955912	2026-05-26T17:54:36.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_8.fastq.gz	1066338417	2026-05-26T17:55:56.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_9.fastq.gz	1058561496	2026-05-26T17:55:56.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_0.fastq.gz	431784032	2026-05-26T17:55:41.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_1.fastq.gz	457291124	2026-05-26T17:55:45.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_10.fastq.gz	514488564	2026-05-26T17:55:48.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_11.fastq.gz	458892271	2026-05-26T17:55:43.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_12.fastq.gz	434359964	2026-05-26T17:55:42.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_13.fastq.gz	465982060	2026-05-26T17:55:45.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_14.fastq.gz	446132799	2026-05-26T17:55:43.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_15.fastq.gz	430675106	2026-05-26T17:55:41.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_16.fastq.gz	426534371	2026-05-26T17:55:40.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_17.fastq.gz	389000385	2026-05-26T17:55:39.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_18.fastq.gz	412375488	2026-05-26T17:55:39.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_19.fastq.gz	383386217	2026-05-26T17:55:39.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_2.fastq.gz	546369254	2026-05-26T17:55:50.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_20.fastq.gz	369672655	2026-05-26T17:55:38.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_21.fastq.gz	357796445	2026-05-26T17:55:37.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_22.fastq.gz	342282936	2026-05-26T17:55:36.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_23.fastq.gz	331951423	2026-05-26T17:55:36.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_24.fastq.gz	357476306	2026-05-26T17:55:37.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_25.fastq.gz	317429771	2026-05-26T17:55:35.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_26.fastq.gz	309111845	2026-05-26T17:55:35.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_27.fastq.gz	332302966	2026-05-26T17:55:36.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_28.fastq.gz	300918641	2026-05-26T17:55:35.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_29.fastq.gz	295678625	2026-05-26T17:55:36.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_3.fastq.gz	534499880	2026-05-26T17:55:56.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_30.fastq.gz	280055537	2026-05-26T17:55:37.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_31.fastq.gz	262161358	2026-05-26T17:55:37.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_32.fastq.gz	282769833	2026-05-26T17:55:49.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_33.fastq.gz	245782961	2026-05-26T17:55:59.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_34.fastq.gz	248816683	2026-05-26T17:56:05.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_35.fastq.gz	239309342	2026-05-26T17:56:05.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_36.fastq.gz	239217020	2026-05-26T17:56:04.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_37.fastq.gz	245901444	2026-05-26T17:56:06.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_38.fastq.gz	223297723	2026-05-26T17:56:05.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_39.fastq.gz	212528744	2026-05-26T17:56:05.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_4.fastq.gz	535614868	2026-05-26T17:56:20.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_40.fastq.gz	230248715	2026-05-26T17:56:06.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_41.fastq.gz	202721684	2026-05-26T17:56:07.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_42.fastq.gz	193545364	2026-05-26T17:56:06.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_43.fastq.gz	208413991	2026-05-26T17:56:08.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_44.fastq.gz	186742751	2026-05-26T17:56:08.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_45.fastq.gz	181571814	2026-05-26T17:56:07.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_46.fastq.gz	162565909	2026-05-26T17:56:08.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_47.fastq.gz	162339589	2026-05-26T17:56:08.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_48.fastq.gz	179726375	2026-05-26T17:56:10.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_49.fastq.gz	156327047	2026-05-26T17:56:09.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_5.fastq.gz	558320400	2026-05-26T17:56:29.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_50.fastq.gz	144268986	2026-05-26T17:56:10.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_51.fastq.gz	143754311	2026-05-26T17:56:09.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_52.fastq.gz	136857227	2026-05-26T17:56:09.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_53.fastq.gz	160706819	2026-05-26T17:56:12.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_54.fastq.gz	133538970	2026-05-26T17:56:12.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_55.fastq.gz	125904756	2026-05-26T17:56:12.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_56.fastq.gz	120557255	2026-05-26T17:56:13.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_57.fastq.gz	128913528	2026-05-26T17:56:15.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_58.fastq.gz	128475367	2026-05-26T17:56:15.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_59.fastq.gz	106150204	2026-05-26T17:56:15.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_6.fastq.gz	512442632	2026-05-26T17:56:32.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_60.fastq.gz	105236432	2026-05-26T17:56:15.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_61.fastq.gz	110288712	2026-05-26T17:56:16.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_62.fastq.gz	85112167	2026-05-26T17:56:15.000Z	
ok	lsmc-ssf-sequencing-data	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_63.fastq.gz	79899049	2026-05-26T17:56:15.000Z	
