time_start,time_end,estimated,amount_usd,service,tag_aws_parallelcluster_project,tag_aws_parallelcluster_project_value
2026-06-01,2026-06-19,True,0.1,Amazon Route 53,aws-parallelcluster-project$dyecX4,dyecX4
2026-06-01,2026-06-19,True,0.5,Amazon Route 53,aws-parallelcluster-project$forked,forked
2026-06-01,2026-06-19,True,0.5,Amazon Route 53,aws-parallelcluster-project$hyb-only,hyb-only
2026-06-01,2026-06-19,True,0.5,Amazon Route 53,aws-parallelcluster-project$test-smn1-case1,test-smn1-case1
2026-06-01,2026-06-19,True,0.1,Amazon Route 53,aws-parallelcluster-project$ultimarerun,ultimarerun
2026-06-01,2026-06-19,True,2.6115e-06,Amazon Simple Notification Service,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,0.0,Amazon Simple Queue Service,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,664.1987656518,Amazon Simple Storage Service,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,956.1182458155,Amazon Simple Storage Service,aws-parallelcluster-project$daylily-omics-analysis-references,daylily-omics-analysis-references
2026-06-01,2026-06-19,True,2.0366414347,Amazon Simple Storage Service,aws-parallelcluster-project$dayoa-analysis-results,dayoa-analysis-results
2026-06-01,2026-06-19,True,133.2147035622,Amazon Simple Storage Service,aws-parallelcluster-project$dayoa-control-data,dayoa-control-data
2026-06-01,2026-06-19,True,11.6065126377,Amazon Simple Storage Service,aws-parallelcluster-project$dayoa-references,dayoa-references
2026-06-01,2026-06-19,True,0.6188963954,Amazon Simple Storage Service,aws-parallelcluster-project$dayoa-runtime-assets,dayoa-runtime-assets
2026-06-01,2026-06-19,True,143.400348653,Amazon Simple Storage Service,aws-parallelcluster-project$dayoa-staging,dayoa-staging
2026-06-01,2026-06-19,True,0.1254620818,Amazon Simple Storage Service,aws-parallelcluster-project$dewey-production,dewey-production
2026-06-01,2026-06-19,True,1979.6586863256,Amazon Simple Storage Service,aws-parallelcluster-project$raw-sequence-data,raw-sequence-data
2026-06-01,2026-06-19,True,87.6410377773,Amazon Virtual Private Cloud,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,0.05036111,Amazon Virtual Private Cloud,aws-parallelcluster-project$BigB-4-mk,BigB-4-mk
2026-06-01,2026-06-19,True,0.44109028,Amazon Virtual Private Cloud,aws-parallelcluster-project$altairval,altairval
2026-06-01,2026-06-19,True,0.093651395,Amazon Virtual Private Cloud,aws-parallelcluster-project$dhyb-NA03986,dhyb-NA03986
2026-06-01,2026-06-19,True,0.01664306,Amazon Virtual Private Cloud,aws-parallelcluster-project$dyec-515,dyec-515
2026-06-01,2026-06-19,True,0.105759725,Amazon Virtual Private Cloud,aws-parallelcluster-project$dyec-test,dyec-test
2026-06-01,2026-06-19,True,0.062877785,Amazon Virtual Private Cloud,aws-parallelcluster-project$dyec0602bcl,dyec0602bcl
2026-06-01,2026-06-19,True,0.058250005,Amazon Virtual Private Cloud,aws-parallelcluster-project$dyec5115,dyec5115
2026-06-01,2026-06-19,True,0.171122225,Amazon Virtual Private Cloud,aws-parallelcluster-project$dyec5117,dyec5117
2026-06-01,2026-06-19,True,0.05371806,Amazon Virtual Private Cloud,aws-parallelcluster-project$dyec5123,dyec5123
2026-06-01,2026-06-19,True,0.08149722,Amazon Virtual Private Cloud,aws-parallelcluster-project$dyec5128,dyec5128
2026-06-01,2026-06-19,True,0.03752084,Amazon Virtual Private Cloud,aws-parallelcluster-project$dyec800,dyec800
2026-06-01,2026-06-19,True,0.47586806,Amazon Virtual Private Cloud,aws-parallelcluster-project$dyec8c,dyec8c
2026-06-01,2026-06-19,True,0.113601395,Amazon Virtual Private Cloud,aws-parallelcluster-project$dyec8xxx,dyec8xxx
2026-06-01,2026-06-19,True,0.83069167,Amazon Virtual Private Cloud,aws-parallelcluster-project$dyecX4,dyecX4
2026-06-01,2026-06-19,True,0.00406389,Amazon Virtual Private Cloud,aws-parallelcluster-project$dyegotime,dyegotime
2026-06-01,2026-06-19,True,0.233438895,Amazon Virtual Private Cloud,aws-parallelcluster-project$forked,forked
2026-06-01,2026-06-19,True,0.364022225,Amazon Virtual Private Cloud,aws-parallelcluster-project$hyb-only,hyb-only
2026-06-01,2026-06-19,True,0.381250005,Amazon Virtual Private Cloud,aws-parallelcluster-project$test-smn1-case1,test-smn1-case1
2026-06-01,2026-06-19,True,0.27143889,Amazon Virtual Private Cloud,aws-parallelcluster-project$ultimarerun,ultimarerun
2026-06-01,2026-06-19,True,0.08944584,Amazon Virtual Private Cloud,aws-parallelcluster-project$xfer0613,xfer0613
2026-06-01,2026-06-19,True,127.5090484229,AmazonCloudWatch,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,0.0565044354,AmazonCloudWatch,aws-parallelcluster-project$BigB-4-mk,BigB-4-mk
2026-06-01,2026-06-19,True,0.3322519004,AmazonCloudWatch,aws-parallelcluster-project$altairval,altairval
2026-06-01,2026-06-19,True,0.0076499124,AmazonCloudWatch,aws-parallelcluster-project$dhyb-NA03986,dhyb-NA03986
2026-06-01,2026-06-19,True,1.8617e-06,AmazonCloudWatch,aws-parallelcluster-project$dyec-515,dyec-515
2026-06-01,2026-06-19,True,0.0009207067,AmazonCloudWatch,aws-parallelcluster-project$dyec-test,dyec-test
2026-06-01,2026-06-19,True,0.0073842872,AmazonCloudWatch,aws-parallelcluster-project$dyec0602bcl,dyec0602bcl
2026-06-01,2026-06-19,True,3.1041e-06,AmazonCloudWatch,aws-parallelcluster-project$dyec5115,dyec5115
2026-06-01,2026-06-19,True,0.0246027535,AmazonCloudWatch,aws-parallelcluster-project$dyec5117,dyec5117
2026-06-01,2026-06-19,True,0.0014415265,AmazonCloudWatch,aws-parallelcluster-project$dyec5123,dyec5123
2026-06-01,2026-06-19,True,0.0510557569,AmazonCloudWatch,aws-parallelcluster-project$dyec5128,dyec5128
2026-06-01,2026-06-19,True,0.0017540105,AmazonCloudWatch,aws-parallelcluster-project$dyec800,dyec800
2026-06-01,2026-06-19,True,0.0154382177,AmazonCloudWatch,aws-parallelcluster-project$dyec8c,dyec8c
2026-06-01,2026-06-19,True,0.0023924986,AmazonCloudWatch,aws-parallelcluster-project$dyec8xxx,dyec8xxx
2026-06-01,2026-06-19,True,0.1730901465,AmazonCloudWatch,aws-parallelcluster-project$dyecX4,dyecX4
2026-06-01,2026-06-19,True,0.0006343762,AmazonCloudWatch,aws-parallelcluster-project$dyegotime,dyegotime
2026-06-01,2026-06-19,True,0.0764677587,AmazonCloudWatch,aws-parallelcluster-project$forked,forked
2026-06-01,2026-06-19,True,0.2864521692,AmazonCloudWatch,aws-parallelcluster-project$hyb-only,hyb-only
2026-06-01,2026-06-19,True,0.0161360825,AmazonCloudWatch,aws-parallelcluster-project$test-smn1-case1,test-smn1-case1
2026-06-01,2026-06-19,True,0.8249437493,AmazonCloudWatch,aws-parallelcluster-project$ultimarerun,ultimarerun
2026-06-01,2026-06-19,True,0.0,AmazonCloudWatch,aws-parallelcluster-project$xfer-cluster,xfer-cluster
2026-06-01,2026-06-19,True,0.0020098768,AmazonCloudWatch,aws-parallelcluster-project$xfer0613,xfer0613
2026-06-01,2026-06-19,True,0.0,CloudWatch Events,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,0.0,Tax,aws-parallelcluster-project$,
